id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
20 1 69.3929 69.3929 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 0 0 69.3929 0.8 10.0232 0.073271 1.4 0.2 1 B_inc 1 
20 2 69.4661 69.4661 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 204.7314 71.8753 69.4661 0.8 10.0232 0 0 0 1 B_inc 1 
20 3 69.4661 100.0635 0.31105 0.045861 0.66571 0.49326 -0.28 -0.28 1 1 0 -0.304 0 0.8 0 0 69.4661 0.8 10.0232 0 0 0 1 B_con -1 
20 4 88.892 68.9649 0.18567 0.35838 0.61673 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 252322.8609 252322.8609 88.892 0.6 5.0496 0.014243 0.2 -0.2 1 B_inc 1 
20 5 81.9441 68.9791 0.24601 0.35838 0.64448 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 97262.5836 -97262.5836 81.9441 0.6 5.0496 0 0 0 1 B_inc 1 
20 6 77.0958 68.9791 0.28803 0.35838 0.65909 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 62805.3168 -62805.3168 77.0958 0.6 5.0496 0 0 0 1 B_inc 0 
20 7 74.0545 69.4519 0.27116 0.31105 0.65363 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 38049.548 -38049.548 74.0545 0.8 10.0232 0.014243 0.2 0.2 1 B_inc 1 
20 8 68.0791 69.3828 0.32235 0.31105 0.66864 0.66571 0.48 0.48 1 1 0.304 0 0.8 0 471164.073 -56114.2809 68.0791 0.8 10.0232 0.083287 1.6 0 1 A_inc 0 
20 9 72.5719 69.3828 0.28341 0.31105 0.65765 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 474154.793 33199.6178 72.5719 0.8 10.0232 0.083287 1.6 0 1 B_inc 0 
20 10 70.4597 69.3828 0.30172 0.31105 0.66314 0.66571 0.48 0.48 1 1 0.304 0 0.8 0 475141.935 -19883.4762 70.4597 0.8 10.0232 0.083287 1.6 0 1 A_inc 1 
20 11 72.0537 69.3828 0.2879 0.31105 0.65905 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 476289.6588 11733.3158 72.0537 0.8 10.0232 0.083287 1.6 0 1 B_inc 1 
