id LogIdx EVCs(:,1) EVCs(:,2) ERs(:,1) ERs(:,2) RTs(:,1) RTs(:,2) ExpectedStateParam ActualStateParam ControlParamType_1 ControlParamType_2 ControlParamVal_1 ControlParamVal_2 CtrlIntensities_1 CtrlIntensities_2 ACC_HypotheticalBOLD_1 ACC_HypotheticalBOLD_2 ACC_HypotheticalBOLD_3 ACC_HypotheticalBOLD_4 ACC_HypotheticalBOLD_5 ACC_HypotheticalBOLD_6 ACC_HypotheticalBOLD_7 ACC_HypotheticalBOLD_8 TrialType TrialDescr condition 
18 1 69.3929 69.3929 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 0 0 69.3929 0.8 10.0232 0.073271 1.4 0.2 1 B_inc 1 
18 2 69.4661 69.4661 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 204.7314 71.8753 69.4661 0.8 10.0232 0 0 0 1 B_inc 1 
18 3 69.4661 69.4661 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 0 0 69.4661 0.8 10.0232 0 0 0 1 B_inc -1 
18 4 69.4661 69.4661 0.31105 0.31105 0.66571 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 0 0 69.4661 0.8 10.0232 0 0 0 1 B_inc 1 
18 5 69.4661 100.0635 0.31105 0.045861 0.66571 0.49326 -0.28 -0.28 1 1 0 -0.304 0 0.8 0 0 69.4661 0.8 10.0232 0 0 0 1 B_con 1 
18 6 35.0065 61.3204 0.68895 0.46088 0.66571 0.689 0.48 0.48 1 1 0.076 0 0.2 0 306902.0404 -221937.6547 35.0065 0.2 0.82212 0.060043 1 -0.6 1 A_inc 0 
18 7 83.1262 68.9334 0.23537 0.35838 0.64021 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 452247.8165 386812.6637 83.1262 0.6 5.0496 0.045736 0.8 0.4 1 B_inc 1 
18 8 57.6686 68.9173 0.45588 0.35838 0.68873 0.6766 0.48 0.48 1 1 0.228 0 0.6 0 459150.2984 -234038.123 57.6686 0.6 5.0496 0.061837 1.2 0 1 A_inc 1 
18 9 75.9021 69.3929 0.25464 0.31105 0.64776 0.66571 0.52 0.52 1 1 0 -0.304 0 0.8 470648.6201 139784.6399 75.9021 0.8 10.0232 0.073271 1.4 0.2 1 B_inc 0 
18 10 73.4669 100.0635 0.27638 0.045861 0.65538 0.49326 -0.28 -0.28 1 1 0 -0.304 0 0.8 28677.5096 -28561.9139 73.4669 0.8 10.0232 0 0 0 1 B_con 1 
18 11 32.5475 56.0159 0.7174 0.514 0.65739 0.68987 0.48 0.48 1 1 0 0 0 0 331486.3777 -281325.8083 32.5475 0 0 0.058199 0.8 -0.8 1 A_inc 1 
18 12 84.3328 68.9358 0.22493 0.35838 0.63579 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 454450.3861 418694.1017 84.3328 0.6 5.0496 0.043339 0.6 0.6 1 B_inc 0 
18 13 78.7338 68.9791 0.27384 0.35838 0.65453 0.6766 0.52 0.52 1 1 0 -0.228 0 0.6 71162.9762 -71021.4438 78.7338 0.6 5.0496 0 0 0 1 B_inc 1 
18 14 75.0535 100.0493 0.2625 0.045861 0.65062 0.49326 -0.28 -0.28 1 1 0 -0.304 0 0.8 44110.5267 -44110.5267 75.0535 0.8 10.0232 0.014243 0.2 0.2 1 B_con 0 
